#,,,,"generated_by='OpenQuake engine 3.15.0-git6830da70dc', start_date='2022-06-20T16:51:43', checksum=179802014, investigation_time=50.0, mag_bin_edges=[4.0, 5.0, 6.0, 7.0, 8.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0], lon_bin_edges=[9.14742030280496, 9.417706935826633, 9.687993568848304, 9.958280201869977, 10.22856683489165, 10.498853467913321, 10.769140100934994, 11.039426733956667, 11.30971336697834, 11.580000000000013, 11.850286633021684, 12.120573266043356, 12.39085989906503, 12.6611465320867, 12.931433165108373, 13.201719798130046, 13.47200643115172, 13.742293064173392, 14.012579697195063], lat_bin_edges=[40.52136, 40.72120888888889, 40.921057777777776, 41.12090666666667, 41.32075555555556, 41.520604444444444, 41.72045333333333, 41.920302222222226, 42.12015111111111, 42.32, 42.51984888888889, 42.71969777777778, 42.91954666666667, 43.119395555555556, 43.31924444444444, 43.51909333333334, 43.718942222222225, 43.91879111111111, 44.11864], eps_bin_edges=[-3.0, -1.0, 1.0, 3.0], tectonic_region_types=['Shallow Default'], rlz_ids=[12], weights=[1.0], lon=11.580000000000013, lat=42.32"
imt,poe,mag,dist,rlz12
SA(0.2),0.1,6.50000E+00,1.55000E+02,0.00000E+00
SA(0.2),0.1,6.50000E+00,1.65000E+02,0.00000E+00
SA(0.2),0.1,6.50000E+00,1.75000E+02,0.00000E+00
SA(0.2),0.1,6.50000E+00,1.85000E+02,0.00000E+00
SA(0.2),0.1,6.50000E+00,1.95000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,5.00000E+00,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.50000E+01,0.00000E+00
SA(0.2),0.1,7.50000E+00,2.50000E+01,0.00000E+00
SA(0.2),0.1,7.50000E+00,3.50000E+01,0.00000E+00
SA(0.2),0.1,7.50000E+00,4.50000E+01,0.00000E+00
SA(0.2),0.1,7.50000E+00,5.50000E+01,0.00000E+00
SA(0.2),0.1,7.50000E+00,6.50000E+01,1.38919E-06
SA(0.2),0.1,7.50000E+00,7.50000E+01,8.48464E-06
SA(0.2),0.1,7.50000E+00,8.50000E+01,1.42244E-05
SA(0.2),0.1,7.50000E+00,9.50000E+01,7.88106E-06
SA(0.2),0.1,7.50000E+00,1.05000E+02,9.37548E-07
SA(0.2),0.1,7.50000E+00,1.15000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.25000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.35000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.45000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.55000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.65000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.75000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.85000E+02,0.00000E+00
SA(0.2),0.1,7.50000E+00,1.95000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,5.00000E+00,4.67063E-03
SA(0.2),0.05,4.50000E+00,1.50000E+01,2.72423E-03
SA(0.2),0.05,4.50000E+00,2.50000E+01,2.61495E-04
SA(0.2),0.05,4.50000E+00,3.50000E+01,6.92049E-06
SA(0.2),0.05,4.50000E+00,4.50000E+01,0.00000E+00
SA(0.2),0.05,4.50000E+00,5.50000E+01,0.00000E+00
SA(0.2),0.05,4.50000E+00,6.50000E+01,0.00000E+00
SA(0.2),0.05,4.50000E+00,7.50000E+01,0.00000E+00
SA(0.2),0.05,4.50000E+00,8.50000E+01,0.00000E+00
SA(0.2),0.05,4.50000E+00,9.50000E+01,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.05000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.15000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.25000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.35000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.45000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.55000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.65000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.75000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.85000E+02,0.00000E+00
SA(0.2),0.05,4.50000E+00,1.95000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,5.00000E+00,9.63400E-03
SA(0.2),0.05,5.50000E+00,1.50000E+01,1.45311E-02
SA(0.2),0.05,5.50000E+00,2.50000E+01,5.60409E-03
SA(0.2),0.05,5.50000E+00,3.50000E+01,1.52385E-03
SA(0.2),0.05,5.50000E+00,4.50000E+01,2.70518E-04
SA(0.2),0.05,5.50000E+00,5.50000E+01,2.60593E-05
SA(0.2),0.05,5.50000E+00,6.50000E+01,1.30786E-08
SA(0.2),0.05,5.50000E+00,7.50000E+01,0.00000E+00
SA(0.2),0.05,5.50000E+00,8.50000E+01,0.00000E+00
SA(0.2),0.05,5.50000E+00,9.50000E+01,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.05000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.15000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.25000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.35000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.45000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.55000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.65000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.75000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.85000E+02,0.00000E+00
SA(0.2),0.05,5.50000E+00,1.95000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,5.00000E+00,2.86801E-03
SA(0.2),0.05,6.50000E+00,1.50000E+01,4.89338E-03
SA(0.2),0.05,6.50000E+00,2.50000E+01,2.82370E-03
SA(0.2),0.05,6.50000E+00,3.50000E+01,1.03251E-03
SA(0.2),0.05,6.50000E+00,4.50000E+01,3.11751E-04
SA(0.2),0.05,6.50000E+00,5.50000E+01,6.27516E-05
SA(0.2),0.05,6.50000E+00,6.50000E+01,2.13106E-06
SA(0.2),0.05,6.50000E+00,7.50000E+01,0.00000E+00
SA(0.2),0.05,6.50000E+00,8.50000E+01,0.00000E+00
SA(0.2),0.05,6.50000E+00,9.50000E+01,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.05000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.15000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.25000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.35000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.45000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.55000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.65000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.75000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.85000E+02,0.00000E+00
SA(0.2),0.05,6.50000E+00,1.95000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,5.00000E+00,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.50000E+01,0.00000E+00
SA(0.2),0.05,7.50000E+00,2.50000E+01,0.00000E+00
SA(0.2),0.05,7.50000E+00,3.50000E+01,0.00000E+00
SA(0.2),0.05,7.50000E+00,4.50000E+01,0.00000E+00
SA(0.2),0.05,7.50000E+00,5.50000E+01,0.00000E+00
SA(0.2),0.05,7.50000E+00,6.50000E+01,2.38895E-07
SA(0.2),0.05,7.50000E+00,7.50000E+01,8.48002E-07
SA(0.2),0.05,7.50000E+00,8.50000E+01,1.78719E-07
SA(0.2),0.05,7.50000E+00,9.50000E+01,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.05000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.15000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.25000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.35000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.45000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.55000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.65000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.75000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.85000E+02,0.00000E+00
SA(0.2),0.05,7.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,5.00000E+00,1.62833E-03
SA(1.0),0.1,4.50000E+00,1.50000E+01,7.33856E-04
SA(1.0),0.1,4.50000E+00,2.50000E+01,5.82746E-05
SA(1.0),0.1,4.50000E+00,3.50000E+01,1.34912E-06
SA(1.0),0.1,4.50000E+00,4.50000E+01,0.00000E+00
SA(1.0),0.1,4.50000E+00,5.50000E+01,0.00000E+00
SA(1.0),0.1,4.50000E+00,6.50000E+01,0.00000E+00
SA(1.0),0.1,4.50000E+00,7.50000E+01,0.00000E+00
SA(1.0),0.1,4.50000E+00,8.50000E+01,0.00000E+00
SA(1.0),0.1,4.50000E+00,9.50000E+01,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.05000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.15000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.25000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.35000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.45000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.55000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.65000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.75000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.1,4.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,5.00000E+00,9.92703E-03
SA(1.0),0.1,5.50000E+00,1.50000E+01,1.98943E-02
SA(1.0),0.1,5.50000E+00,2.50000E+01,1.32812E-02
SA(1.0),0.1,5.50000E+00,3.50000E+01,7.44270E-03
SA(1.0),0.1,5.50000E+00,4.50000E+01,3.41269E-03
SA(1.0),0.1,5.50000E+00,5.50000E+01,1.87974E-03
SA(1.0),0.1,5.50000E+00,6.50000E+01,8.91927E-04
SA(1.0),0.1,5.50000E+00,7.50000E+01,4.41820E-04
SA(1.0),0.1,5.50000E+00,8.50000E+01,1.45493E-04
SA(1.0),0.1,5.50000E+00,9.50000E+01,3.52088E-05
SA(1.0),0.1,5.50000E+00,1.05000E+02,1.31002E-06
SA(1.0),0.1,5.50000E+00,1.15000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.25000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.35000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.45000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.55000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.65000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.75000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.1,5.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.1,6.50000E+00,5.00000E+00,3.32163E-03
SA(1.0),0.1,6.50000E+00,1.50000E+01,8.48429E-03
SA(1.0),0.1,6.50000E+00,2.50000E+01,9.07957E-03
SA(1.0),0.1,6.50000E+00,3.50000E+01,6.74080E-03
SA(1.0),0.1,6.50000E+00,4.50000E+01,4.65196E-03
SA(1.0),0.1,6.50000E+00,5.50000E+01,2.80392E-03
SA(1.0),0.1,6.50000E+00,6.50000E+01,2.08377E-03
SA(1.0),0.1,6.50000E+00,7.50000E+01,1.31258E-03
SA(1.0),0.1,6.50000E+00,8.50000E+01,7.97861E-04
SA(1.0),0.1,6.50000E+00,9.50000E+01,8.87911E-04
SA(1.0),0.1,6.50000E+00,1.05000E+02,8.05576E-04
SA(1.0),0.1,6.50000E+00,1.15000E+02,5.02299E-04
SA(1.0),0.1,6.50000E+00,1.25000E+02,2.79965E-04
SA(1.0),0.1,6.50000E+00,1.35000E+02,1.23120E-04
SA(1.0),0.1,6.50000E+00,1.45000E+02,3.17240E-05
SA(1.0),0.1,6.50000E+00,1.55000E+02,8.25392E-06
SA(1.0),0.1,6.50000E+00,1.65000E+02,1.52366E-06
SA(1.0),0.1,6.50000E+00,1.75000E+02,6.41188E-08
SA(1.0),0.1,6.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.1,6.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.1,7.50000E+00,5.00000E+00,0.00000E+00
SA(1.0),0.1,7.50000E+00,1.50000E+01,0.00000E+00
SA(1.0),0.1,7.50000E+00,2.50000E+01,0.00000E+00
SA(1.0),0.1,7.50000E+00,3.50000E+01,0.00000E+00
SA(1.0),0.1,7.50000E+00,4.50000E+01,0.00000E+00
SA(1.0),0.1,7.50000E+00,5.50000E+01,0.00000E+00
SA(1.0),0.1,7.50000E+00,6.50000E+01,1.38108E-05
SA(1.0),0.1,7.50000E+00,7.50000E+01,1.39457E-04
SA(1.0),0.1,7.50000E+00,8.50000E+01,4.60887E-04
SA(1.0),0.1,7.50000E+00,9.50000E+01,6.83929E-04
SA(1.0),0.1,7.50000E+00,1.05000E+02,7.14454E-04
SA(1.0),0.1,7.50000E+00,1.15000E+02,5.85000E-04
SA(1.0),0.1,7.50000E+00,1.25000E+02,3.85368E-04
SA(1.0),0.1,7.50000E+00,1.35000E+02,1.70101E-04
SA(1.0),0.1,7.50000E+00,1.45000E+02,6.91507E-05
SA(1.0),0.1,7.50000E+00,1.55000E+02,3.50909E-05
SA(1.0),0.1,7.50000E+00,1.65000E+02,1.63564E-05
SA(1.0),0.1,7.50000E+00,1.75000E+02,8.90662E-06
SA(1.0),0.1,7.50000E+00,1.85000E+02,2.93757E-06
SA(1.0),0.1,7.50000E+00,1.95000E+02,6.68817E-07
SA(1.0),0.05,4.50000E+00,5.00000E+00,5.75872E-04
SA(1.0),0.05,4.50000E+00,1.50000E+01,1.24826E-04
SA(1.0),0.05,4.50000E+00,2.50000E+01,4.09698E-06
SA(1.0),0.05,4.50000E+00,3.50000E+01,5.72568E-10
SA(1.0),0.05,4.50000E+00,4.50000E+01,0.00000E+00
SA(1.0),0.05,4.50000E+00,5.50000E+01,0.00000E+00
SA(1.0),0.05,4.50000E+00,6.50000E+01,0.00000E+00
SA(1.0),0.05,4.50000E+00,7.50000E+01,0.00000E+00
SA(1.0),0.05,4.50000E+00,8.50000E+01,0.00000E+00
SA(1.0),0.05,4.50000E+00,9.50000E+01,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.05000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.15000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.25000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.35000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.45000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.55000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.65000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.75000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.05,4.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,5.00000E+00,7.33959E-03
SA(1.0),0.05,5.50000E+00,1.50000E+01,1.10558E-02
SA(1.0),0.05,5.50000E+00,2.50000E+01,5.72715E-03
SA(1.0),0.05,5.50000E+00,3.50000E+01,2.47047E-03
SA(1.0),0.05,5.50000E+00,4.50000E+01,8.76493E-04
SA(1.0),0.05,5.50000E+00,5.50000E+01,3.54660E-04
SA(1.0),0.05,5.50000E+00,6.50000E+01,1.00604E-04
SA(1.0),0.05,5.50000E+00,7.50000E+01,1.06430E-05
SA(1.0),0.05,5.50000E+00,8.50000E+01,1.46069E-08
SA(1.0),0.05,5.50000E+00,9.50000E+01,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.05000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.15000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.25000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.35000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.45000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.55000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.65000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.75000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.05,5.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.05,6.50000E+00,5.00000E+00,3.09225E-03
SA(1.0),0.05,6.50000E+00,1.50000E+01,6.51558E-03
SA(1.0),0.05,6.50000E+00,2.50000E+01,5.34941E-03
SA(1.0),0.05,6.50000E+00,3.50000E+01,3.09894E-03
SA(1.0),0.05,6.50000E+00,4.50000E+01,1.70328E-03
SA(1.0),0.05,6.50000E+00,5.50000E+01,8.34521E-04
SA(1.0),0.05,6.50000E+00,6.50000E+01,5.03347E-04
SA(1.0),0.05,6.50000E+00,7.50000E+01,2.39659E-04
SA(1.0),0.05,6.50000E+00,8.50000E+01,9.71512E-05
SA(1.0),0.05,6.50000E+00,9.50000E+01,1.10388E-04
SA(1.0),0.05,6.50000E+00,1.05000E+02,8.15163E-05
SA(1.0),0.05,6.50000E+00,1.15000E+02,4.24805E-05
SA(1.0),0.05,6.50000E+00,1.25000E+02,1.51264E-05
SA(1.0),0.05,6.50000E+00,1.35000E+02,2.48779E-06
SA(1.0),0.05,6.50000E+00,1.45000E+02,2.35208E-09
SA(1.0),0.05,6.50000E+00,1.55000E+02,0.00000E+00
SA(1.0),0.05,6.50000E+00,1.65000E+02,0.00000E+00
SA(1.0),0.05,6.50000E+00,1.75000E+02,0.00000E+00
SA(1.0),0.05,6.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.05,6.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),0.05,7.50000E+00,5.00000E+00,0.00000E+00
SA(1.0),0.05,7.50000E+00,1.50000E+01,0.00000E+00
SA(1.0),0.05,7.50000E+00,2.50000E+01,0.00000E+00
SA(1.0),0.05,7.50000E+00,3.50000E+01,0.00000E+00
SA(1.0),0.05,7.50000E+00,4.50000E+01,0.00000E+00
SA(1.0),0.05,7.50000E+00,5.50000E+01,0.00000E+00
SA(1.0),0.05,7.50000E+00,6.50000E+01,6.85027E-06
SA(1.0),0.05,7.50000E+00,7.50000E+01,6.03220E-05
SA(1.0),0.05,7.50000E+00,8.50000E+01,1.69516E-04
SA(1.0),0.05,7.50000E+00,9.50000E+01,2.20093E-04
SA(1.0),0.05,7.50000E+00,1.05000E+02,2.02000E-04
SA(1.0),0.05,7.50000E+00,1.15000E+02,1.43675E-04
SA(1.0),0.05,7.50000E+00,1.25000E+02,7.97228E-05
SA(1.0),0.05,7.50000E+00,1.35000E+02,2.86108E-05
SA(1.0),0.05,7.50000E+00,1.45000E+02,8.08221E-06
SA(1.0),0.05,7.50000E+00,1.55000E+02,2.49996E-06
SA(1.0),0.05,7.50000E+00,1.65000E+02,5.25178E-07
SA(1.0),0.05,7.50000E+00,1.75000E+02,3.31259E-08
SA(1.0),0.05,7.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),0.05,7.50000E+00,1.95000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,5.00000E+00,5.62552E-04
SA(2.0),0.1,4.50000E+00,1.50000E+01,1.14312E-04
SA(2.0),0.1,4.50000E+00,2.50000E+01,3.66573E-06
SA(2.0),0.1,4.50000E+00,3.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,4.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,5.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,6.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,7.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,8.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,9.50000E+01,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.05000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.15000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.25000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.35000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.45000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.55000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.65000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.75000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.85000E+02,0.00000E+00
SA(2.0),0.1,4.50000E+00,1.95000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,5.00000E+00,8.35898E-03
SA(2.0),0.1,5.50000E+00,1.50000E+01,1.49163E-02
SA(2.0),0.1,5.50000E+00,2.50000E+01,9.71019E-03
SA(2.0),0.1,5.50000E+00,3.50000E+01,5.42427E-03
SA(2.0),0.1,5.50000E+00,4.50000E+01,2.56044E-03
SA(2.0),0.1,5.50000E+00,5.50000E+01,1.46756E-03
SA(2.0),0.1,5.50000E+00,6.50000E+01,7.57417E-04
SA(2.0),0.1,5.50000E+00,7.50000E+01,4.03229E-04
SA(2.0),0.1,5.50000E+00,8.50000E+01,1.61009E-04
SA(2.0),0.1,5.50000E+00,9.50000E+01,5.95683E-05
SA(2.0),0.1,5.50000E+00,1.05000E+02,1.45296E-05
SA(2.0),0.1,5.50000E+00,1.15000E+02,4.96919E-10
SA(2.0),0.1,5.50000E+00,1.25000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.35000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.45000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.55000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.65000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.75000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.85000E+02,0.00000E+00
SA(2.0),0.1,5.50000E+00,1.95000E+02,0.00000E+00
SA(2.0),0.1,6.50000E+00,5.00000E+00,3.29636E-03
SA(2.0),0.1,6.50000E+00,1.50000E+01,8.31513E-03
SA(2.0),0.1,6.50000E+00,2.50000E+01,8.92261E-03
SA(2.0),0.1,6.50000E+00,3.50000E+01,6.84868E-03
SA(2.0),0.1,6.50000E+00,4.50000E+01,5.03655E-03
SA(2.0),0.1,6.50000E+00,5.50000E+01,3.25382E-03
SA(2.0),0.1,6.50000E+00,6.50000E+01,2.69044E-03
SA(2.0),0.1,6.50000E+00,7.50000E+01,1.91098E-03
SA(2.0),0.1,6.50000E+00,8.50000E+01,1.36420E-03
SA(2.0),0.1,6.50000E+00,9.50000E+01,1.98589E-03
SA(2.0),0.1,6.50000E+00,1.05000E+02,2.27774E-03
SA(2.0),0.1,6.50000E+00,1.15000E+02,1.87861E-03
SA(2.0),0.1,6.50000E+00,1.25000E+02,1.40243E-03
SA(2.0),0.1,6.50000E+00,1.35000E+02,8.72203E-04
SA(2.0),0.1,6.50000E+00,1.45000E+02,3.59583E-04
SA(2.0),0.1,6.50000E+00,1.55000E+02,1.78536E-04
SA(2.0),0.1,6.50000E+00,1.65000E+02,9.88826E-05
SA(2.0),0.1,6.50000E+00,1.75000E+02,4.97285E-05
SA(2.0),0.1,6.50000E+00,1.85000E+02,2.57416E-05
SA(2.0),0.1,6.50000E+00,1.95000E+02,1.27186E-05
SA(2.0),0.1,7.50000E+00,5.00000E+00,0.00000E+00
SA(2.0),0.1,7.50000E+00,1.50000E+01,0.00000E+00
SA(2.0),0.1,7.50000E+00,2.50000E+01,0.00000E+00
SA(2.0),0.1,7.50000E+00,3.50000E+01,0.00000E+00
SA(2.0),0.1,7.50000E+00,4.50000E+01,0.00000E+00
SA(2.0),0.1,7.50000E+00,5.50000E+01,0.00000E+00
SA(2.0),0.1,7.50000E+00,6.50000E+01,2.11604E-05
SA(2.0),0.1,7.50000E+00,7.50000E+01,2.41660E-04
SA(2.0),0.1,7.50000E+00,8.50000E+01,9.21749E-04
SA(2.0),0.1,7.50000E+00,9.50000E+01,1.57594E-03
SA(2.0),0.1,7.50000E+00,1.05000E+02,1.92349E-03
SA(2.0),0.1,7.50000E+00,1.15000E+02,1.85974E-03
SA(2.0),0.1,7.50000E+00,1.25000E+02,1.46657E-03
SA(2.0),0.1,7.50000E+00,1.35000E+02,7.82047E-04
SA(2.0),0.1,7.50000E+00,1.45000E+02,3.97593E-04
SA(2.0),0.1,7.50000E+00,1.55000E+02,2.55944E-04
SA(2.0),0.1,7.50000E+00,1.65000E+02,1.57125E-04
SA(2.0),0.1,7.50000E+00,1.75000E+02,1.23072E-04
SA(2.0),0.1,7.50000E+00,1.85000E+02,7.55446E-05
SA(2.0),0.1,7.50000E+00,1.95000E+02,3.82117E-05
SA(2.0),0.05,4.50000E+00,5.00000E+00,1.63679E-04
SA(2.0),0.05,4.50000E+00,1.50000E+01,1.14383E-05
SA(2.0),0.05,4.50000E+00,2.50000E+01,6.63255E-08
SA(2.0),0.05,4.50000E+00,3.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,4.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,5.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,6.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,7.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,8.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,9.50000E+01,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.05000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.15000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.25000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.35000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.45000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.55000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.65000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.75000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.85000E+02,0.00000E+00
SA(2.0),0.05,4.50000E+00,1.95000E+02,0.00000E+00
SA(2.0),0.05,5.50000E+00,5.00000E+00,6.09696E-03
SA(2.0),0.05,5.50000E+00,1.50000E+01,8.40482E-03
SA(2.0),0.05,5.50000E+00,2.50000E+01,4.33472E-03
SA(2.0),0.05,5.50000E+00,3.50000E+01,1.90112E-03
SA(2.0),0.05,5.50000E+00,4.50000E+01,7.09750E-04
SA(2.0),0.05,5.50000E+00,5.50000E+01,3.08353E-04
SA(2.0),0.05,5.50000E+00,6.50000E+01,1.04589E-04
SA(2.0),0.05,5.50000E+00,7.50000E+01,2.03487E-05
SA(2.0),0.05,5.50000E+00,8.50000E+01,1.70763E-07
SA(2.0),0.05,5.50000E+00,9.50000E+01,0.00000E+00
SA(2.0),0.05,5.50000E+00,1.05000E+02,0.00000E+00
SA(2.0),0.05,5.50000E+00,1.15000E+02,0.00000E+00
SA(2.0),0.05,5.50000E+00,1.25000E+02,0.00000E+00
SA(2.0),0.05,5.50000E+00,1.35000E+02,0.00000E+00
SA(2.0),0.05,5.50000E+00,1.45000E+02,0.00000E+00
